"Data Source","World Development Indicators",

"Last Updated Date","2019-07-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Madagascar","MDG","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.007208584","0.012113089","0.01744308","0.02224694","0.025487385","0.031512215","0.139068304","0.165444704","0.105278548","0.097771371","0.105987049","0.098009866","",
"Maldives","MDV","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06455098","0.166441105","0.230975153","1.022469232","1.916480079","3.096081174","4.45118735","4.338492698","4.26681225","4.701824163","4.676038249","5.121075398","4.860292911","5.53891822","6.851803365","8.37302042","",
"Middle East & North Africa","MEA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.170995709648942","0.325866214868075","","0.871674173098533","0.889477382688966","1.27862672541952","1.70210821803272","2.14607839512901","2.5963586836772","3.47331997939252","4.3347890199018","5.01554450278912","5.74159601228291","6.47142292391345","7.07915953060586","8.09638716192819","",
"Mexico","MEX","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01474641","0.048512101","0.221824207","0.405499018","0.98815481","1.772206615","2.743150847","4.027690604","6.627233075","8.346953785","9.020593699","9.712039087","10.82302345","10.40337225","10.49134692","11.72259493","12.60161808","13.27861954","",
"Marshall Islands","MHL","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.432140625","2.593670838","1.887006076","1.884445784","1.882282079","",
"Middle income","MIC","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0287605915409921","0.127714411660673","0.358959166780384","0.808447291419859","1.13561851336466","1.65808708467252","2.18446553264148","2.89227905857158","3.67300219885355","4.46841116535183","5.51008679848619","6.005731130841","6.49622364846941","6.9146909587342","8.51779485280761","9.55486083380579","11.0965727262915","",
"North Macedonia","MKD","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.60360962","1.768416665","4.866087812","8.755631529","11.25048512","12.4951044","13.58653299","15.05624782","16.30677075","17.04427688","17.42988533","18.33220738","19.02374278","",
"Mali","MLI","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.023323392","0.023399329","0.037289004","0.056440251","0.05319373","0.054578251","0.026988749","0.017654036","","0.020031023","0.140723698","0.218509566","",
"Malta","MLT","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.417477588","2.294096278","4.405399411","5.638735054","9.294160348","12.63781783","12.95956805","20.46724052","23.82973251","27.45015638","30.25377905","30.75720599","32.2627255","33.78886038","35.61270766","38.16625196","39.887787","42.08525306","",
"Myanmar","MMR","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000501211","0.008109081","0.013149871","0.020200182","0.04666602","0.045757332","0.043316888","","","","0.062821937","0.169586124","0.209042022","",
"Middle East & North Africa (excluding high income)","MNA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0444113666839678","","","0.342044681559238","0.56131863651959","0.814835636029574","1.14797129668478","1.56374291981163","2.34150333506453","3.14210107069547","3.79689273763773","4.60198141258958","5.27873596559064","6.0540319649056","7.02882691081449","",
"Montenegro","MNE","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.243534916","","2.881753201","6.398692863","9.525376815","10.35824984","10.34620587","14.01180742","15.26421876","16.5472841","17.89206244","18.27000628","21.84972017","",
"Mongolia","MNG","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.002024981","0.003683002","0.020248768","0.036045677","0.071246328","0.136825003","0.285337254","1.236772444","1.501973737","2.829484084","3.405810432","3.914575446","4.870121609","6.746033375","6.988767087","7.470012202","9.269366738","",
"Northern Mariana Islands","MNP","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01021466","0.028695191","0.048737768","0.058442285","0.071519385","0.113773585","0.114649109","0.109145774","0.135912395","0.151977686","0.161636653","0.207763473","",
"Mauritania","MRT","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.005238412","0.030211265","0.120748702","0.172441065","0.193224287","0.160934501","0.164619149","0.174845486","0.190868614","0.196854269","0.230445102","0.247406544","0.285893076","",
"Mauritius","MUS","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.023714192","0.097932661","0.210911286","0.441733776","2.271398537","2.84720697","4.237173937","5.858005955","7.526072655","9.451065248","11.23370494","12.93724956","14.47639592","15.67343361","16.84451389","19.4445191","",
"Malawi","MWI","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000559307","0.001088668","0.003098228","","0.006748082","0.006909003","0.007027033","0.007153644","0.011070145","0.007690728","0.052946385","0.050155728","0.033317008","0.048044463","0.058081514","",
"Malaysia","MYS","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.016878416","0.07976425","0.447176184","1.003014645","1.882741342","2.872599706","3.887951725","4.903163354","5.627887865","7.462216969","8.753933281","10.01321337","9.892709812","10.1263672","9.97228312","8.717660879","8.499170131","",
"North America","NAC","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.276690422758095","1.07860061038587","2.71196127429429","4.94775052174543","7.33830415561148","10.0285395458608","13.1802785685046","17.7654736603239","20.6649051670618","24.2172504340744","25.8298958282486","26.5707257968279","27.8175652898546","28.8201569637796","29.9233495948239","30.8294249423133","31.2442387837564","32.4091399515357","33.3963484148753","34.275598227941","",
"Namibia","NAM","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.006593852","0.009631596","0.012308195","0.015191977","0.022320593","0.434158395","0.794811026","1.062442633","1.542831489","1.738175413","2.902751157","2.594776089","2.596067399","",
"New Caledonia","NCL","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.060818282","0.316616008","0.741247678","2.248310272","4.125731673","6.598430858","8.460036064","10.44153479","13.38692793","15.21528699","16.79396207","18.54612332","20.46668627","21.95881686","20.57705386","","","",
"Niger","NER","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000586577","0.001556712","0.002455409","0.003285989","0.004051607","0.006323546","0.009132099","0.012388193","0.020691832","0.034732827","0.156432303","0.136643955","0.037280534","0.040274991","",
"Nigeria","NGA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000359869","","0.036603667","0.045079599","0.053080856","0.062497848","","0.008535106","0.008755782","0.008919843","0.008658709","0.058030652","0.058062833","",
"Nicaragua","NIC","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.013925371","0.031446356","0.044839893","0.084012625","0.094186059","0.195823716","0.349380969","0.49890386","0.772400637","1.388456284","1.277144261","1.465128051","1.723841046","2.214810015","1.852495104","1.912320465","2.878472724","3.379513673","",
"Netherlands","NLD","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.479497603","","1.632531275","2.910455001","7.268405941","12.27088459","19.68419092","25.05016448","31.58229858","33.36149099","35.03586937","36.86189498","37.93701066","38.82419922","39.63286884","40.33326249","40.56400966","41.49775609","42.28445553","42.32699133","",
"Norway","NOR","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.517783946","1.957509653","4.516193179","8.725355604","14.60710615","21.40049875","26.63208555","30.87656113","33.06004579","34.55912147","35.27216603","36.09179814","37.06547098","37.63407504","38.4632175","39.36943396","40.14309872","40.64456798","",
"Nepal","NPL","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.003712325","0.041796925","0.045324308","0.063864232","0.222686952","0.346380835","0.834063745","1.11293032","0.88479281","1.056330336","0.77350782","1.717133712","",
"Nauru","NRU","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.476309227","","","","","","","","",
"New Zealand","NZL","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.120704877","0.441844832","1.097596239","2.063614523","4.697902529","7.762332375","11.23290309","20.15094666","21.38596296","23.64610284","24.98820383","26.66144603","28.47075134","29.1309825","30.87568704","31.44197505","32.83747776","33.63921002","",
"OECD members","OED","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4914107985318","2.97152905900874","4.9645288376632","7.15841540418368","10.0926983446177","13.6067578451194","16.9085035996415","19.9349871219003","21.9342769910032","23.3925611838436","24.6413515078221","25.7738156249295","26.6316652883673","27.4634362860404","28.1276554154521","29.1924152064687","30.1801191957828","31.1243454973832","",
"Oman","OMN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.004155448","0.005701696","0.027323846","0.527223487","0.776812618","0.757747031","1.176036077","1.426702306","1.925259579","2.416142253","3.270869965","4.157100629","4.470243693","5.553441703","6.433046568","7.526019884","",
"Other small states","OSS","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.09759391117519","","3.69916343577648","4.3311831539074","5.07902746610191","5.20520236704592","5.99895060948519","6.23465314245404","6.58277658262266","6.76438961797724","6.96073757352518","7.05655501435106","7.16433227272574","",
"Pakistan","PAK","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.009486084","0.01693954","0.028162017","0.102711606","0.234438782","0.462878845","0.669578851","0.852563617","0.895978069","1.082578562","0.946876197","0.850297849","0.928692806","",
"Panama","PAN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.251514394","0.388503349","0.46862526","0.512181985","0.527463883","3.323736956","4.351227501","5.579495078","6.548080187","7.089658549","7.628361106","7.811922698","8.004924889","7.942267211","7.965436283","10.6573703","10.88365332","",
"Peru","PER","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000293412","0.004159772","","0.140597509","0.348611305","0.834555718","1.27713424","1.734883619","2.015422764","2.533215232","2.853862042","3.174624628","4.07179922","4.78393059","5.276539244","5.70508767","6.3724383","6.674553868","7.182285608","",
"Philippines","PHL","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.012552514","0.025813729","0.066239559","0.105103429","0.142568633","0.301824113","0.55564073","1.152280464","1.867697444","","1.879763563","2.216036352","2.612482777","2.897037808","2.851065481","2.889513729","3.239947468","",
"Palau","PLW","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.373661886","0.502361097","0.484709174","0.50208789","0.548744315","0.698063121","1.167562286","2.514685179","4.326042971","8.628107075","5.262159856","5.749718151","","","",
"Papua New Guinea","PNG","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.044009396","0.064095487","0.08581591","0.103172939","0.123808411","0.148823929","0.170195538","0.189398124","0.210266159","0.218151092","",
"Poland","POL","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.031149409","0.316189865","0.509255928","2.281132135","2.463746915","7.592783878","10.88976831","11.6441116","14.60148462","15.28699879","18.19404411","17.97532004","18.35331704","18.89077029","18.9873333","19.17078118","19.99165486","",
"Pre-demographic dividend","PRE","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0385021196670398","0.0442623936663676","0.0487973257522505","0.0528240901901306","","0.0901268132062907","0.088707716960219","0.1182302158698","0.142764641568391","0.366300604894273","0.384781829905524","",
"Puerto Rico","PRI","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.063869984","0.598836468","1.434728147","2.28534946","3.140915478","4.000758433","4.864764991","11.41151479","12.88916631","14.838998","15.05943916","15.50272395","16.30835387","16.58194128","18.02740976","18.71600748","18.02010357","",
"Korea, Dem. People’s Rep.","PRK","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.002879969","0.242913721","0.955024717","2.495205707","4.787113479","7.963047673","11.03038571","13.43107152","14.3653129","15.35309614","17.93355093","19.96455984","21.1102714","22.59325687","24.34874028","27.29185512","30.15977485","32.54645583","34.60036714","",
"Paraguay","PRY","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.002828748","0.005548749","0.009076698","0.008915914","0.053473686","0.096626793","0.101992318","0.144146343","0.211671115","1.263659591","1.441139655","1.908248187","2.134305156","2.421625367","2.825221317","3.326616077","3.714060382","4.08393585","",
"West Bank and Gaza","PSE","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000513693","0.208686947","0.742533605","1.483208622","","","","3.732200652","4.339504908","4.826323482","5.182278495","5.886914622","6.690038314","7.342395143","",
"Pacific island small states","PSS","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.439543276552241","0.531344670164247","0.703988574148053","0.839645677522545","0.868765270481502","1.42690538949722","1.54232513926334","0.98296650627405","0.976793883129736","1.2373117940257","1.2384934028087","1.20251129517903","1.16779441323514","",
"Post-demographic dividend","PST","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.71909551084844","3.73265256782863","6.15462219898655","8.725742754161","12.0271910778252","15.3733021466588","18.8432454874822","21.7641851881279","23.7926980720406","25.2716814422862","26.7823416398261","27.9790002946642","28.9540942469358","29.9632648823167","30.798625088636","32.0108751603816","33.0657723358671","34.0066398514591","",
"French Polynesia","PYF","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.010361706","0.013060905","0.380685637","1.807566279","4.315654842","7.072046914","9.056233068","10.51413677","11.30728478","12.04054962","13.34109093","14.79556722","16.41513849","18.05549506","18.69278692","19.78637298","20.38253471","",
"Qatar","QAT","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.035312758","0.434368401","1.4383512","2.96104701","4.629239238","7.369751848","7.642250792","9.099938395","8.191771985","8.432195011","8.775588177","9.575187083","9.495880887","9.581715218","9.873048684","9.721087098","",
"Romania","ROU","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.027292409","0.072295741","0.902511533","0.482905878","1.759552439","5.130879317","9.280232454","12.0906289","13.64150809","14.67978993","16.17875789","17.5563692","18.88694457","20.10935808","21.44294043","22.49965277","24.27423508","",
"Russian Federation","RUS","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.007576025","0.237231195","0.46860484","1.10640585","2.023402633","3.42297949","6.485737559","9.015130849","10.96722017","12.30930832","14.58876649","16.53607524","17.35553063","18.68221273","19.11769882","21.60100572","",
"Rwanda","RWA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.013018179","0.013123163","0.018508502","0.026917453","0.011536676","0.022190047","0.038470389","0.082207509","0.050960005","0.02513296","0.025710958","0.181649286","0.182261258","0.178401654","",
"South Asia","SAS","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00461550068538729","0.0075003556734557","0.0127961147186801","0.0219128757306975","0.103286623966342","0.169475692321901","0.211776195888745","0.355343885449627","0.538699289649339","0.766999323161337","0.952565120274152","1.05691470704384","1.10985530200267","1.26133325139379","1.4114886006418","1.58888173880311","1.61048201246676","",
"Saudi Arabia","SAU","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.065716617","0.158776184","0.203853226","0.295752401","0.283606548","0.887677305","2.467535085","4.040350383","5.392488912","6.240859842","6.910743034","8.733135607","9.750382675","9.852371542","11.29689049","10.18619061","7.585997455","",
"Sudan","SDN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.002627016","0.004105213","0.00653335","0.131650169","0.135409887","","0.039260206","0.049563069","0.068877099","0.069761349","0.054748656","0.07162891","0.065646209","0.076682572","",
"Senegal","SEN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.011541945","0.022331574","0.069962022","0.160230858","0.250295","0.321150604","0.388054465","0.467854261","0.608900632","0.697042533","0.697346731","0.755882303","0.710581681","0.671770317","0.638174561","0.705305999","",
"Singapore","SGP","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.267993054","0.785656633","1.762920418","3.757360134","6.535618637","9.815745906","12.47585834","14.61130847","17.08406143","19.56670938","22.08154878","24.84131565","26.37630137","27.20624758","27.18291438","27.85759015","27.05410196","26.84967758","25.98686873","25.84936635","",
"Solomon Islands","SLB","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.043637252","0.095768113","0.13501668","0.202864446","0.297337639","0.387537567","0.477841566","0.450321897","0.38656032","0.33433124","0.231970586","0.241709533","0.273431439","0.190727628","",
"Sierra Leone","SLE","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.328240561","0.48862022","0.701845641","1.015177468","1.475488927","2.020669686","2.434402494","2.843221957","3.326572532","3.891503406","4.550282309","5.077303039","5.592114539","6.230485749","6.941630671","",
"San Marino","SMR","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.105706465","3.727568766","4.172366621","4.997636253","5.334089469","16.14444335","17.72613352","19.26068788","20.75292026","31.02713543","31.67198093","35.82692838","35.31856796","36.14131253","31.43712575","",
"Somalia","SOM","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.313386885","0.456887035","0.518014893","0.589583257","0.642548021","0.664743748","",
"Serbia","SRB","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.447963596","1.637554174","4.404501237","6.211928785","8.062683457","11.79567705","13.45223168","14.85329472","16.49670062","16.85212458","18.79585407","20.77812091","21.29479481","",
"Sub-Saharan Africa (excluding high income)","SSA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0389826430354142","","0.0987132531086118","0.112003908355372","0.132131407063083","0.160476763554996","0.260085922806262","0.244981969553371","0.314408751904333","0.378923078755776","0.3653957693447","0.529349557983667","0.48539418879643","",
"South Sudan","SSD","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.99E-05","3.83E-05","0.000157142","0.000894655","0.00086723","0.001262399","0.001226419","0.001590367","",
"Sub-Saharan Africa","SSF","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0391443167385125","","0.0992160296487403","0.112469300577881","0.132752613300837","0.161273430102908","0.261536245325688","0.246197869964993","0.315696246527324","0.380130247368222","0.366711920632814","0.530681737902577","0.486808593395566","",
"Small states","SST","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.96916190406614","3.26218628725263","3.49071950834073","4.22272606651474","5.06899498019572","5.28468478192607","5.97766275491632","6.44222011802354","6.79052082390073","7.13525023018783","7.63753205205659","7.8948665305437","7.99630779667715","",
"Sao Tome and Principe","STP","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.078454509","0.188840044","0.206095391","0.259347942","0.334714148","0.412192394","0.425394638","0.522868828","0.575115284","0.671940599","0.712820769","0.723839727","",
"Suriname","SUR","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.019459925","0.044232203","0.08508397","0.221867697","0.526663322","0.824987002","1.117348801","1.741964853","2.87833371","4.356749293","5.44949793","6.837283887","8.468265904","9.524627265","12.75449166","12.64053021","",
"Slovak Republic","SVK","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.075608955","0.415953226","1.458749543","3.362460532","5.64254305","10.12654664","11.20029873","14.35097808","16.22696693","17.61783651","19.29991674","20.44301243","21.92620767","23.4185977","24.54973331","25.7863098","",
"Slovenia","SVN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2766114","2.853494305","2.915687305","5.778209628","9.850817595","13.9642308","17.1179699","21.00696554","22.06075982","23.00676521","24.07535467","24.72036847","25.39161587","26.84000975","27.18571729","28.36174876","28.9339877","",
"Sweden","SWE","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.803536284","6.597141561","9.416307745","12.23269331","15.68297871","27.90248028","27.36288217","30.34185604","31.4265191","31.6218388","31.9433795","31.98281789","32.21050158","32.73566451","33.8660405","35.8090513","37.40539422","39.01190239","",
"Eswatini","SWZ","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.066615066","0.127384759","0.304112839","0.654882482","0.274724835","0.330329952","0.393792897","0.454886275","0.521183115","0.585114397","",
"Sint Maarten (Dutch part)","SXM","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.39893009","1.068241233","2.760459073","3.869031136","3.767946541","5.002526529","7.431759751","10.24892741","11.46123422","13.37896836","12.6825659","14.31588829","14.89472344","16.06658433","",
"Syrian Arab Republic","SYR","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00336953","0.014758444","0.027586605","0.035435587","0.054389958","0.166421023","0.332164001","0.581384398","1.185826089","1.747405402","2.609965375","3.892508706","5.477966277","7.789164103","",
